semana_fin,pais,casos_semana,factor_crec_7d
2021-08-06,Ecuador,4863.0,0.825776872134488
2021-08-07,Ecuador,4641.0,0.796875
2021-08-08,Ecuador,4459.0,0.6703247143716176
2021-08-09,Ecuador,4586.0,0.6667635940680431
2021-08-10,Ecuador,4563.0,0.9596214511041009
2021-08-11,Ecuador,3274.0,0.611277072442121
2021-08-12,Ecuador,3651.0,0.6334142956280361
2021-08-13,Ecuador,3231.0,0.6644046884639112
2021-08-14,Ecuador,3163.0,0.6815341521223874
2021-08-15,Ecuador,2988.0,0.6701054047992824
2021-08-16,Ecuador,2831.0,0.6173135630178805
2021-08-17,Ecuador,2850.0,0.6245890861275477
2021-08-18,Ecuador,3382.0,1.0329871716554673
2021-08-19,Ecuador,3494.0,0.9569980827170638
2021-08-20,Ecuador,3313.0,1.0253791395852678
2021-08-21,Ecuador,3547.0,1.1214037306354727
2021-08-22,Ecuador,3795.0,1.2700803212851406
2021-08-23,Ecuador,3663.0,1.2938890851289298
2021-08-24,Ecuador,3613.0,1.267719298245614
2021-08-25,Ecuador,3451.0,1.0204021289178
2021-08-26,Ecuador,2989.0,0.8554665140240412
2021-08-27,Ecuador,3004.0,0.9067310594627226
2021-08-28,Ecuador,2549.0,0.7186354665914858
2021-08-29,Ecuador,2435.0,0.6416337285902504
2021-08-30,Ecuador,2462.0,0.6721266721266721
2021-08-31,Ecuador,2473.0,0.6844727373373928
2021-09-01,Ecuador,2005.0,0.5809910170964938
2021-09-02,Ecuador,2112.0,0.7065908330545333
2021-09-03,Ecuador,2062.0,0.6864181091877497
2021-09-04,Ecuador,2657.0,1.0423695566888975
2021-09-05,Ecuador,2465.0,1.0123203285420945
2021-09-06,Ecuador,2627.0,1.0670186839967506
2021-09-07,Ecuador,2631.0,1.0638900121310149
2021-09-08,Ecuador,2682.0,1.337655860349127
2021-09-09,Ecuador,2514.0,1.1903409090909092
2021-09-10,Ecuador,2111.0,1.0237633365664403
2021-09-11,Ecuador,1156.0,0.43507715468573577
2021-09-12,Ecuador,1561.0,0.6332657200811359
2021-09-13,Ecuador,1495.0,0.5690902169775409
2021-09-14,Ecuador,1446.0,0.5496009122006842
2021-09-15,Ecuador,1412.0,0.5264727815063386
2021-09-16,Ecuador,1371.0,0.545346062052506
2021-09-17,Ecuador,1603.0,0.7593557555660825
2021-09-18,Ecuador,1828.0,1.5813148788927336
2021-09-19,Ecuador,1464.0,0.9378603459320948
2021-09-20,Ecuador,1712.0,1.1451505016722408
2021-09-21,Ecuador,1725.0,1.1929460580912863
2021-09-22,Ecuador,1725.0,1.221671388101983
2021-09-23,Ecuador,1803.0,1.3150984682713347
2021-09-24,Ecuador,1728.0,1.0779787897691828
2021-09-25,Ecuador,1773.0,0.9699124726477024
2021-09-26,Ecuador,1533.0,1.0471311475409837
2021-09-27,Ecuador,1529.0,0.893107476635514
2021-09-28,Ecuador,1652.0,0.9576811594202899
2021-09-29,Ecuador,1705.0,0.9884057971014493
2021-09-30,Ecuador,1807.0,1.002218524681087
2021-10-01,Ecuador,2025.0,1.171875
2021-10-02,Ecuador,2319.0,1.3079526226734348
2021-10-03,Ecuador,2547.0,1.6614481409001958
2021-10-04,Ecuador,2422.0,1.5840418574231523
2021-10-05,Ecuador,2299.0,1.3916464891041163
2021-10-06,Ecuador,2229.0,1.3073313782991203
2021-10-07,Ecuador,2079.0,1.1505257332595462
2021-10-08,Ecuador,1933.0,0.9545679012345679
2021-10-09,Ecuador,1522.0,0.6563173781802502
2021-10-10,Ecuador,1279.0,0.5021594032194739
2021-10-11,Ecuador,1044.0,0.4310487200660611
2021-10-12,Ecuador,1090.0,0.4741191822531535
2021-10-13,Ecuador,1117.0,0.5011215791834903
2021-10-14,Ecuador,1385.0,0.6661856661856662
2021-10-15,Ecuador,1480.0,0.7656492498706674
2021-10-16,Ecuador,1453.0,0.954664914586071
2021-10-17,Ecuador,1404.0,1.0977326035965598
2021-10-18,Ecuador,1588.0,1.5210727969348659
2021-10-19,Ecuador,1632.0,1.4972477064220184
2021-10-20,Ecuador,1660.0,1.486123545210385
2021-10-21,Ecuador,1385.0,1.0
2021-10-22,Ecuador,1630.0,1.1013513513513513
2021-10-23,Ecuador,1890.0,1.3007570543702685
2021-10-24,Ecuador,2009.0,1.4309116809116809
2021-10-25,Ecuador,2049.0,1.2903022670025188
2021-10-26,Ecuador,1956.0,1.1985294117647058
2021-10-27,Ecuador,1928.0,1.1614457831325302
2021-10-28,Ecuador,1772.0,1.2794223826714801
2021-10-29,Ecuador,1511.0,0.9269938650306748
2021-10-30,Ecuador,1388.0,0.7343915343915344
2021-10-31,Ecuador,1620.0,0.8063713290194127
2021-11-01,Ecuador,1596.0,0.7789165446559297
2021-11-02,Ecuador,1630.0,0.8333333333333334
2021-11-03,Ecuador,2516.0,1.3049792531120332
2021-11-04,Ecuador,2364.0,1.3340857787810383
2021-11-05,Ecuador,2107.0,1.3944407677035076
2021-11-06,Ecuador,2429.0,1.75
2021-11-07,Ecuador,2044.0,1.2617283950617284
2021-11-08,Ecuador,2184.0,1.368421052631579
2021-11-09,Ecuador,2220.0,1.361963190184049
2021-11-10,Ecuador,1385.0,0.550476947535771
2021-11-11,Ecuador,1337.0,0.5655668358714044
2021-11-12,Ecuador,1286.0,0.6103464641670622
2021-11-13,Ecuador,701.0,0.28859613009468915
2021-11-14,Ecuador,2304.0,1.1272015655577299
2021-11-15,Ecuador,2312.0,1.0586080586080586
2021-11-16,Ecuador,2310.0,1.0405405405405406
2021-11-17,Ecuador,2832.0,2.044765342960289
2021-11-18,Ecuador,2832.0,2.118175018698579
2021-11-19,Ecuador,3223.0,2.5062208398133747
2021-11-20,Ecuador,3795.0,5.413694721825963
2021-11-21,Ecuador,2568.0,1.1145833333333333
2021-11-22,Ecuador,2513.0,1.0869377162629759
2021-11-23,Ecuador,2561.0,1.1086580086580087
2021-11-24,Ecuador,2040.0,0.7203389830508474
2021-11-25,Ecuador,2493.0,0.8802966101694916
2021-11-26,Ecuador,2615.0,0.8113558796152652
2021-11-27,Ecuador,2475.0,0.6521739130434783
2021-11-28,Ecuador,2290.0,0.8917445482866043
2021-11-29,Ecuador,2404.0,0.9566255471547951
2021-11-30,Ecuador,2447.0,0.955486138227255
2021-12-01,Ecuador,2438.0,1.1950980392156862
2021-12-02,Ecuador,2448.0,0.9819494584837545
2021-12-03,Ecuador,2290.0,0.875717017208413
2021-12-04,Ecuador,2271.0,0.9175757575757576
2021-12-05,Ecuador,2453.0,1.07117903930131
2021-12-06,Ecuador,2559.0,1.0644758735440931
2021-12-07,Ecuador,2549.0,1.041683694319575
2021-12-08,Ecuador,2586.0,1.0607054963084495
2021-12-09,Ecuador,2123.0,0.8672385620915033
2021-12-10,Ecuador,2438.0,1.0646288209606987
2021-12-11,Ecuador,3706.0,1.6318802289740202
2021-12-12,Ecuador,3840.0,1.5654300856094578
2021-12-13,Ecuador,4016.0,1.5693630324345447
2021-12-14,Ecuador,4108.0,1.6116123970184386
2021-12-15,Ecuador,4132.0,1.5978344934261408
2021-12-16,Ecuador,4720.0,2.2232689590202543
2021-12-17,Ecuador,4631.0,1.8995077932731748
2021-12-18,Ecuador,3607.0,0.9732865623313546
2021-12-19,Ecuador,3699.0,0.96328125
2021-12-20,Ecuador,3586.0,0.8929282868525896
2021-12-21,Ecuador,3575.0,0.870253164556962
2021-12-22,Ecuador,3632.0,0.8789932236205228
2021-12-23,Ecuador,4042.0,0.8563559322033898
2021-12-24,Ecuador,4280.0,0.924206434895271
2021-12-25,Ecuador,4708.0,1.3052398114776822
2021-12-26,Ecuador,5239.0,1.4163287374966207
2021-12-27,Ecuador,5306.0,1.4796430563301728
2021-12-28,Ecuador,5309.0,1.485034965034965
2021-12-29,Ecuador,5740.0,1.580396475770925
2021-12-30,Ecuador,5885.0,1.4559623948540326
2021-12-31,Ecuador,6763.0,1.5801401869158878
2022-01-01,Ecuador,7064.0,1.5004248088360237
2022-01-02,Ecuador,8050.0,1.5365527772475662
2022-01-03,Ecuador,9538.0,1.7975876366377685
2022-01-04,Ecuador,9983.0,1.8803917875306084
2022-01-05,Ecuador,10241.0,1.7841463414634147
2022-01-06,Ecuador,10333.0,1.755819881053526
2022-01-07,Ecuador,11473.0,1.696436492680763
2022-01-08,Ecuador,12764.0,1.8069082672706682
2022-01-09,Ecuador,11867.0,1.4741614906832299
2022-01-10,Ecuador,12618.0,1.322918850912141
2022-01-11,Ecuador,15008.0,1.5033557046979866
2022-01-12,Ecuador,15983.0,1.560687432867884
2022-01-13,Ecuador,24089.0,2.3312687506048584
2022-01-14,Ecuador,31598.0,2.75411836485662
2022-01-15,Ecuador,33714.0,2.641335004700721
2022-01-16,Ecuador,41657.0,3.5103227437431532
2022-01-17,Ecuador,49794.0,3.9462672372800762
2022-01-18,Ecuador,57727.0,3.8464152452025586
2022-01-19,Ecuador,60323.0,3.7741975849339924
2022-01-20,Ecuador,60610.0,2.516086180414297
2022-01-21,Ecuador,60686.0,1.9205645926957402
2022-01-22,Ecuador,64381.0,1.9096221154416564
2022-01-23,Ecuador,61722.0,1.4816717478455002
2022-01-24,Ecuador,60931.0,1.2236614853195165
2022-01-25,Ecuador,56323.0,0.9756786252533477
2022-01-26,Ecuador,54561.0,0.9044808779404208
2022-01-27,Ecuador,52763.0,0.8705329153605016
2022-01-28,Ecuador,48052.0,0.7918135978644169
2022-01-29,Ecuador,49179.0,0.7638744350041161
2022-01-30,Ecuador,52421.0,0.8493081883283108
2022-01-31,Ecuador,50973.0,0.8365692340516322
2022-02-01,Ecuador,48378.0,0.8589386218773858
2022-02-02,Ecuador,47970.0,0.8791994281629736
2022-02-03,Ecuador,47399.0,0.8983378503875822
2022-02-04,Ecuador,48210.0,1.0032881045534006
2022-02-05,Ecuador,45411.0,0.9233819313121454
2022-02-06,Ecuador,44236.0,0.8438602850002861
2022-02-07,Ecuador,40462.0,0.7937927922625704
2022-02-08,Ecuador,39389.0,0.8141924015048162
2022-02-09,Ecuador,39527.0,0.8239941630185532
2022-02-10,Ecuador,38302.0,0.8080761197493618
2022-02-11,Ecuador,35651.0,0.7394938809375649
2022-02-12,Ecuador,36253.0,0.7983308009072692
2022-02-13,Ecuador,32499.0,0.734673116918347
2022-02-14,Ecuador,30832.0,0.7619989125599328
2022-02-15,Ecuador,29991.0,0.7614054685318236
2022-02-16,Ecuador,28755.0,0.7274774204973815
2022-02-17,Ecuador,26749.0,0.6983708422536682
2022-02-18,Ecuador,27455.0,0.7701046253962021
2022-02-19,Ecuador,23886.0,0.6588696107908311
2022-02-20,Ecuador,21752.0,0.6693129019354441
2022-02-21,Ecuador,21531.0,0.6983329008822003
2022-02-22,Ecuador,20746.0,0.6917408555900103
2022-02-23,Ecuador,20221.0,0.7032168318553295
2022-02-24,Ecuador,18894.0,0.7063441623985943
2022-02-25,Ecuador,16261.0,0.5922782735385176
2022-02-26,Ecuador,14986.0,0.6273968014736666
2022-02-27,Ecuador,14240.0,0.6546524457521148
2022-02-28,Ecuador,13051.0,0.6061492731410525
2022-03-01,Ecuador,12521.0,0.6035380314277451
2022-03-02,Ecuador,12254.0,0.6060036595618417
2022-03-03,Ecuador,10049.0,0.531861966761935
2022-03-04,Ecuador,8674.0,0.5334235286882726
2022-03-05,Ecuador,8456.0,0.564259975977579
2022-03-06,Ecuador,8708.0,0.6115168539325843
2022-03-07,Ecuador,8888.0,0.6810206114473987
2022-03-08,Ecuador,9168.0,0.7322098873891861
2022-03-09,Ecuador,9168.0,0.7481638648604537
2022-03-10,Ecuador,10469.0,1.0417952035028362
2022-03-11,Ecuador,11737.0,1.3531242794558451
2022-03-12,Ecuador,10832.0,1.2809839167455062
2022-03-13,Ecuador,9950.0,1.1426274689940286
2022-03-14,Ecuador,8483.0,0.9544329432943295
2022-03-15,Ecuador,7811.0,0.8519851657940664
2022-03-16,Ecuador,7736.0,0.8438045375218151
2022-03-17,Ecuador,7005.0,0.6691183494125513
2022-03-18,Ecuador,6586.0,0.561131464599131
2022-03-19,Ecuador,5842.0,0.539327917282127
2022-03-20,Ecuador,4941.0,0.4965829145728643
2022-03-21,Ecuador,4667.0,0.5501591418130378
2022-03-22,Ecuador,4629.0,0.5926257841505569
2022-03-23,Ecuador,4553.0,0.5885470527404343
2022-03-24,Ecuador,4083.0,0.5828693790149893
2022-03-25,Ecuador,3131.0,0.4754023686607956
2022-03-26,Ecuador,3539.0,0.6057856898322492
2022-03-27,Ecuador,3888.0,0.7868852459016393
2022-03-28,Ecuador,4825.0,1.033854724662524
2022-03-29,Ecuador,4905.0,1.0596241088788074
2022-03-30,Ecuador,4955.0,1.0882934329013838
2022-03-31,Ecuador,5042.0,1.2348763164339946
2022-04-01,Ecuador,5239.0,1.6732673267326732
2022-04-02,Ecuador,4822.0,1.362531788640859
2022-04-03,Ecuador,4454.0,1.1455761316872428
2022-04-04,Ecuador,3464.0,0.7179274611398964
2022-04-05,Ecuador,3401.0,0.6933741080530071
2022-04-06,Ecuador,3144.0,0.634510595358224
2022-04-07,Ecuador,2980.0,0.5910353034510115
2022-04-08,Ecuador,2845.0,0.5430425653750716
2022-04-09,Ecuador,2433.0,0.5045624222314392
2022-04-10,Ecuador,2324.0,0.5217781769196228
2022-04-11,Ecuador,3048.0,0.8799076212471132
2022-04-12,Ecuador,2942.0,0.865039694207586
2022-04-13,Ecuador,3067.0,0.9755089058524173
2022-04-14,Ecuador,2715.0,0.9110738255033557
2022-04-15,Ecuador,2472.0,0.8688927943760985
2022-04-16,Ecuador,2530.0,1.03986847513358
2022-04-17,Ecuador,2643.0,1.137263339070568
2022-04-18,Ecuador,1600.0,0.5249343832020997
2022-04-19,Ecuador,1621.0,0.5509857239972807
2022-04-20,Ecuador,1507.0,0.49135963482230194
2022-04-21,Ecuador,1585.0,0.583793738489871
2022-04-22,Ecuador,1639.0,0.6630258899676376
2022-04-23,Ecuador,1503.0,0.5940711462450593
2022-04-24,Ecuador,1333.0,0.5043511161558835
2022-04-25,Ecuador,1442.0,0.90125
2022-04-26,Ecuador,1401.0,0.8642813078346699
2022-04-27,Ecuador,1402.0,0.9303251493032515
2022-04-28,Ecuador,1400.0,0.8832807570977917
2022-04-29,Ecuador,1327.0,0.8096400244051251
2022-04-30,Ecuador,1407.0,0.936127744510978
2022-05-01,Ecuador,1396.0,1.0472618154538635
2022-05-02,Ecuador,1467.0,1.0173370319001387
2022-05-03,Ecuador,1411.0,1.0071377587437544
2022-05-04,Ecuador,1576.0,1.1241084165477888
2022-05-05,Ecuador,1386.0,0.99
2022-05-06,Ecuador,1402.0,1.0565184626978146
2022-05-07,Ecuador,1402.0,0.9964463397299218
2022-05-08,Ecuador,1340.0,0.9598853868194842
2022-05-09,Ecuador,1257.0,0.8568507157464212
2022-05-10,Ecuador,1333.0,0.9447200566973778
2022-05-11,Ecuador,1143.0,0.725253807106599
2022-05-12,Ecuador,1090.0,0.7864357864357865
2022-05-13,Ecuador,1054.0,0.7517831669044223
2022-05-14,Ecuador,1093.0,0.7796005706134094
2022-05-15,Ecuador,1210.0,0.9029850746268657
2022-05-16,Ecuador,1315.0,1.0461416070007956
2022-05-17,Ecuador,1436.0,1.0772693173293324
2022-05-18,Ecuador,1463.0,1.2799650043744533
2022-05-19,Ecuador,1496.0,1.3724770642201836
2022-05-20,Ecuador,1544.0,1.4648956356736242
2022-05-21,Ecuador,1457.0,1.333028362305581
2022-05-22,Ecuador,1610.0,1.3305785123966942
2022-05-23,Ecuador,1819.0,1.3832699619771862
2022-05-24,Ecuador,2134.0,1.4860724233983287
2022-05-25,Ecuador,2210.0,1.5105946684894054
2022-05-26,Ecuador,2208.0,1.4759358288770053
2022-05-27,Ecuador,1997.0,1.2933937823834196
2022-05-28,Ecuador,2337.0,1.60398078242965
2022-05-29,Ecuador,2400.0,1.4906832298136645
2022-05-30,Ecuador,2578.0,1.417262231995602
2022-05-31,Ecuador,2534.0,1.1874414245548266
2022-06-01,Ecuador,2563.0,1.1597285067873304
2022-06-02,Ecuador,2631.0,1.1915760869565217
2022-06-03,Ecuador,3363.0,1.684026039058588
2022-06-04,Ecuador,7154.0,3.0611895592640135
2022-06-05,Ecuador,7215.0,3.00625
2022-06-06,Ecuador,7614.0,2.9534522885958108
2022-06-07,Ecuador,7979.0,3.148776637726914
2022-06-08,Ecuador,8036.0,3.1353882169332814
2022-06-09,Ecuador,8022.0,3.04903078677309
2022-06-10,Ecuador,8027.0,2.3868569729408264
2022-06-11,Ecuador,4911.0,0.6864691081912216
2022-06-12,Ecuador,5224.0,0.724047124047124
2022-06-13,Ecuador,5236.0,0.6876805883898083
2022-06-14,Ecuador,5429.0,0.6804110790825918
2022-06-15,Ecuador,5534.0,0.6886510701841713
2022-06-16,Ecuador,5449.0,0.6792570431313887
2022-06-17,Ecuador,5953.0,0.7416220256633861
2022-06-18,Ecuador,6218.0,1.266137242924048
2022-06-19,Ecuador,6610.0,1.2653139356814702
2022-06-20,Ecuador,6968.0,1.3307868601986248
2022-06-21,Ecuador,7352.0,1.3542088782464543
2022-06-22,Ecuador,7617.0,1.376400433682689
2022-06-23,Ecuador,7815.0,1.4342081115801064
2022-06-24,Ecuador,8022.0,1.347555854191164
2022-06-25,Ecuador,8043.0,1.29350273399807
2022-06-26,Ecuador,8004.0,1.21089258698941
2022-06-27,Ecuador,8161.0,1.171211251435132
2022-06-28,Ecuador,7928.0,1.0783460282916213
2022-06-29,Ecuador,7952.0,1.043980569778128
2022-06-30,Ecuador,8073.0,1.0330134357005758
2022-07-01,Ecuador,8350.0,1.0408875592121665
2022-07-02,Ecuador,8143.0,1.0124331717021011
2022-07-03,Ecuador,8120.0,1.0144927536231885
2022-07-04,Ecuador,7777.0,0.9529469427766205
2022-07-05,Ecuador,7633.0,0.9627901109989909
2022-07-06,Ecuador,7377.0,0.9276911468812877
2022-07-07,Ecuador,7199.0,0.8917378917378918
2022-07-08,Ecuador,7131.0,0.8540119760479042
2022-07-09,Ecuador,7011.0,0.860984895001842
2022-07-10,Ecuador,7297.0,0.8986453201970444
2022-07-11,Ecuador,7795.0,1.0023145171660024
2022-07-12,Ecuador,8311.0,1.0888248395126425
2022-07-13,Ecuador,8368.0,1.1343364511318965
2022-07-14,Ecuador,8459.0,1.175024308931796
2022-07-15,Ecuador,9205.0,1.290842799046417
2022-07-16,Ecuador,10807.0,1.5414348880330908
2022-07-17,Ecuador,11636.0,1.594627929286008
2022-07-18,Ecuador,12190.0,1.5638229634381013
2022-07-19,Ecuador,13446.0,1.6178558536878835
2022-07-20,Ecuador,13655.0,1.6318116634799236
2022-07-21,Ecuador,13829.0,1.6348268116798677
2022-07-22,Ecuador,15295.0,1.661596958174905
2022-07-23,Ecuador,15584.0,1.442028314981031
2022-07-24,Ecuador,16372.0,1.4070127191474733
2022-07-25,Ecuador,17208.0,1.4116488925348647
2022-07-26,Ecuador,18634.0,1.3858396549159602
2022-07-27,Ecuador,19023.0,1.3931160746979128
2022-07-28,Ecuador,19356.0,1.3996673656808156
2022-07-29,Ecuador,17896.0,1.170055573716901
2022-07-30,Ecuador,18061.0,1.1589450718685832
2022-07-31,Ecuador,17181.0,1.0494136330320059
2022-08-01,Ecuador,17988.0,1.0453277545327755
2022-08-02,Ecuador,17600.0,0.9445100354191264
2022-08-03,Ecuador,17988.0,0.9455921778899228
2022-08-04,Ecuador,18287.0,0.9447716470345112
2022-08-05,Ecuador,17159.0,0.9588176128743854
2022-08-06,Ecuador,17117.0,0.9477326836830741
2022-08-07,Ecuador,15634.0,0.9099586752808335
2022-08-08,Ecuador,12492.0,0.694462975316878
2022-08-09,Ecuador,9269.0,0.5266477272727272
2022-08-10,Ecuador,8035.0,0.44668668000889483
2022-08-11,Ecuador,7172.0,0.392191174058074
2022-08-12,Ecuador,6629.0,0.38632787458476603
2022-08-13,Ecuador,3984.0,0.2327510661915055
2022-08-14,Ecuador,3624.0,0.2318024817705002
2022-08-15,Ecuador,3286.0,0.26304835094460455
2022-08-16,Ecuador,2766.0,0.29841406840004314
2022-08-17,Ecuador,2674.0,0.3327940261356565
2022-08-18,Ecuador,2573.0,0.35875627440044616
2022-08-19,Ecuador,4306.0,0.6495700709005883
2022-08-20,Ecuador,4056.0,1.0180722891566265
2022-08-21,Ecuador,4644.0,1.281456953642384
2022-08-22,Ecuador,5203.0,1.58338405356056
2022-08-23,Ecuador,6405.0,2.3156182212581347
2022-08-24,Ecuador,6864.0,2.566940912490651
2022-08-25,Ecuador,7045.0,2.738048970073844
2022-08-26,Ecuador,5686.0,1.3204830469112865
2022-08-27,Ecuador,6336.0,1.5621301775147929
2022-08-28,Ecuador,6288.0,1.3540051679586564
2022-08-29,Ecuador,6149.0,1.1818181818181819
2022-08-30,Ecuador,5226.0,0.8159250585480093
2022-08-31,Ecuador,4706.0,0.6856060606060606
2022-09-01,Ecuador,5308.0,0.7534421575585522
2022-09-02,Ecuador,4113.0,0.7233556102708406
2022-09-03,Ecuador,3547.0,0.5598169191919192
2022-09-04,Ecuador,2927.0,0.4654898218829516
2022-09-05,Ecuador,2492.0,0.405269149455196
2022-09-06,Ecuador,2370.0,0.4535017221584386
2022-09-07,Ecuador,2429.0,0.5161495962600935
2022-09-08,Ecuador,1605.0,0.30237377543330823
2022-09-09,Ecuador,1823.0,0.4432287867736445
2022-09-10,Ecuador,1817.0,0.5122638849732168
2022-09-11,Ecuador,1417.0,0.4841134267167749
2022-09-12,Ecuador,1916.0,0.7688603531300161
2022-09-13,Ecuador,2105.0,0.8881856540084389
2022-09-14,Ecuador,2185.0,0.8995471387402223
2022-09-15,Ecuador,2264.0,1.4105919003115264
2022-09-16,Ecuador,2423.0,1.3291278113000549
2022-09-17,Ecuador,2473.0,1.3610346725371492
2022-09-18,Ecuador,2996.0,2.1143260409315454
2022-09-19,Ecuador,2369.0,1.2364300626304803
2022-09-20,Ecuador,2283.0,1.0845605700712588
2022-09-21,Ecuador,2332.0,1.0672768878718535
2022-09-22,Ecuador,2493.0,1.101148409893993
2022-09-23,Ecuador,2239.0,0.9240610813041684
2022-09-24,Ecuador,2129.0,0.8608976951071573
2022-09-25,Ecuador,1852.0,0.6181575433911882
2022-09-26,Ecuador,1803.0,0.7610806247361755
2022-09-27,Ecuador,1759.0,0.7704774419623303
2022-09-28,Ecuador,1670.0,0.7161234991423671
2022-09-29,Ecuador,1448.0,0.5808263136782993
2022-09-30,Ecuador,1626.0,0.7262170611880304
2022-10-01,Ecuador,1569.0,0.7369657116016909
2022-10-02,Ecuador,1665.0,0.8990280777537797
2022-10-03,Ecuador,1846.0,1.023849140321686
2022-10-04,Ecuador,1893.0,1.076179647527004
2022-10-05,Ecuador,1836.0,1.0994011976047904
2022-10-06,Ecuador,1884.0,1.3011049723756907
2022-10-07,Ecuador,1798.0,1.105781057810578
2022-10-08,Ecuador,1697.0,1.081580624601657
2022-10-09,Ecuador,1543.0,0.9267267267267267
2022-10-10,Ecuador,1196.0,0.647887323943662
2022-10-11,Ecuador,988.0,0.5219228737453777
2022-10-12,Ecuador,969.0,0.5277777777777778
2022-10-13,Ecuador,873.0,0.46337579617834396
2022-10-14,Ecuador,700.0,0.389321468298109
2022-10-15,Ecuador,691.0,0.40718915733647615
2022-10-16,Ecuador,664.0,0.4303305249513934
2022-10-17,Ecuador,712.0,0.5953177257525084
2022-10-18,Ecuador,738.0,0.7469635627530364
2022-10-19,Ecuador,725.0,0.7481940144478845
2022-10-20,Ecuador,733.0,0.8396334478808706
2022-10-21,Ecuador,794.0,1.1342857142857143
2022-10-22,Ecuador,716.0,1.036179450072359
2022-10-23,Ecuador,631.0,0.9503012048192772
2022-10-24,Ecuador,617.0,0.8665730337078652
2022-10-25,Ecuador,549.0,0.7439024390243902
2022-10-26,Ecuador,563.0,0.776551724137931
2022-10-27,Ecuador,562.0,0.7667121418826739
2022-10-28,Ecuador,530.0,0.6675062972292192
2022-10-29,Ecuador,508.0,0.7094972067039106
2022-10-30,Ecuador,482.0,0.7638668779714739
2022-10-31,Ecuador,352.0,0.5705024311183144
2022-11-01,Ecuador,239.0,0.4353369763205829
2022-11-02,Ecuador,215.0,0.38188277087033745
2022-11-03,Ecuador,205.0,0.36476868327402134
2022-11-04,Ecuador,134.0,0.2528301886792453
2022-11-05,Ecuador,676.0,1.330708661417323
2022-11-06,Ecuador,910.0,1.887966804979253
2022-11-07,Ecuador,1009.0,2.866477272727273
2022-11-08,Ecuador,1185.0,4.958158995815899
2022-11-09,Ecuador,1241.0,5.772093023255814
2022-11-10,Ecuador,1249.0,6.092682926829268
2022-11-11,Ecuador,1353.0,10.097014925373134
2022-11-12,Ecuador,805.0,1.1908284023668638
2022-11-13,Ecuador,760.0,0.8351648351648352
2022-11-14,Ecuador,2840.0,2.8146679881070367
2022-11-15,Ecuador,2664.0,2.248101265822785
2022-11-16,Ecuador,2608.0,2.1015310233682514
2022-11-17,Ecuador,2600.0,2.0816653322658127
2022-11-18,Ecuador,2496.0,1.8447893569844789
2022-11-19,Ecuador,2418.0,3.003726708074534
2022-11-20,Ecuador,2179.0,2.8671052631578946
2022-11-21,Ecuador,2607.0,0.9179577464788733
2022-11-22,Ecuador,2607.0,0.9786036036036037
2022-11-23,Ecuador,2607.0,0.9996165644171779
2022-11-24,Ecuador,2607.0,1.0026923076923078
2022-11-25,Ecuador,2607.0,1.0444711538461537
2022-11-26,Ecuador,2607.0,1.0781637717121588
2022-11-27,Ecuador,2607.0,1.1964203763194126
2022-11-28,Ecuador,3688.0,1.4146528576908324
2022-11-29,Ecuador,3688.0,1.4146528576908324
2022-11-30,Ecuador,3688.0,1.4146528576908324
2022-12-01,Ecuador,3688.0,1.4146528576908324
2022-12-02,Ecuador,3688.0,1.4146528576908324
2022-12-03,Ecuador,3688.0,1.4146528576908324
2022-12-04,Ecuador,3688.0,1.4146528576908324
2022-12-05,Ecuador,1777.0,0.48183297180043383
2022-12-06,Ecuador,1777.0,0.48183297180043383
2022-12-07,Ecuador,1777.0,0.48183297180043383
2022-12-08,Ecuador,1777.0,0.48183297180043383
2022-12-09,Ecuador,1777.0,0.48183297180043383
2022-12-10,Ecuador,1777.0,0.48183297180043383
2022-12-11,Ecuador,9243.0,2.506236442516269
2022-12-12,Ecuador,7466.0,4.2014631401238045
2022-12-13,Ecuador,7466.0,4.2014631401238045
2022-12-14,Ecuador,7466.0,4.2014631401238045
2022-12-15,Ecuador,7466.0,4.2014631401238045
2022-12-16,Ecuador,7466.0,4.2014631401238045
2022-12-17,Ecuador,7466.0,4.2014631401238045
2022-12-18,Ecuador,7818.0,0.845829276209023
2022-12-19,Ecuador,7818.0,1.047147066702384
2022-12-20,Ecuador,7818.0,1.047147066702384
2022-12-21,Ecuador,7818.0,1.047147066702384
2022-12-22,Ecuador,7818.0,1.047147066702384
2022-12-23,Ecuador,7818.0,1.047147066702384
2022-12-24,Ecuador,7818.0,1.047147066702384
2022-12-25,Ecuador,5223.0,0.6680736761320031
2022-12-26,Ecuador,5223.0,0.6680736761320031
2022-12-27,Ecuador,5223.0,0.6680736761320031
2022-12-28,Ecuador,5223.0,0.6680736761320031
2022-12-29,Ecuador,5223.0,0.6680736761320031
2022-12-30,Ecuador,5223.0,0.6680736761320031
2022-12-31,Ecuador,9509.0,1.2162957278076234
2023-01-01,Ecuador,4286.0,0.8206011870572468
2023-01-02,Ecuador,4286.0,0.8206011870572468
2023-01-03,Ecuador,4286.0,0.8206011870572468
2023-01-04,Ecuador,4286.0,0.8206011870572468
2023-01-05,Ecuador,4286.0,0.8206011870572468
2023-01-06,Ecuador,4286.0,0.8206011870572468
2023-01-07,Ecuador,2723.0,0.28636029025134085
2023-01-08,Ecuador,2723.0,0.6353243117125525
2023-01-09,Ecuador,2723.0,0.6353243117125525
2023-01-10,Ecuador,2723.0,0.6353243117125525
